ID,TRUE_CLUSTER_ID,COMPUTED_CLUSTER_ID,ENTROPY,REFERENCE
B905637,134,157,0.6931471805599453,BLAIR A FORTH 345 N 4TH ST PT 1 MONEBELLO CA 90640 323 404 6708
B986580,134,157,0.6931471805599453,BLAIR A FORTH 345 N 4TH ST APT 1 MONTEBELLO CALIF 90640 323 404 6708
B910031,134,157,0.6931471805599453,BLAIR A FORTH 345 N 4TH STREET APARTMNT 1 MONTEBELLO CALIFORNIA 90640 323 404 6708
B983028,134,158,0.6931471805599453,B A FORTH 2331 S MANOR DR SACRAMENTO CALIF 95822 916 346 1267
B980611,134,159,0.6931471805599453,BLAIR A FORTH 1331 W 88TH STRT LOS ANGELES CA 90044 818 782 5355
B974051,134,159,0.6931471805599453,BLAIR A JACQUES 1331 W 88THST LOS ANGELES CA 90044 818 782 5355
B915094,134,159,0.6931471805599453,BLAIR A JACQUES 1331 W 88TH ST LOS ANGELES CA 90044 818 782 5355
B943920,135,5,1.0986122886681096,PHILIP E JACUQES 6121 VERDUN AVE LOS ANGELES CALI 90043 818 507 7231
B924763,135,5,1.0986122886681096,PHILIP E JACQUES 6121 S VERDUN AVE LOS ANGELES CA 90043 818 507 7231
B967753,135,5,1.0986122886681096,PHILIP E JACQUES 6121 SOUGTH VERDUN AVEN LOS ANGELES CA 90043 818 507 7231
B967590,135,6,1.0986122886681096,E JACQUES 8686 HILLXERY DR SAN DIEGO CA 92126 619 382 4435
B998421,135,7,1.0986122886681096,PHILIP E JACQUES 1331 W 88TH STR LOSANGELES CALIFORNIA 90044 818 782 5355
B928765,135,7,1.0986122886681096,PHILIP E JACQUES 1331 W 88TH ST LOS ANGELES CALI 90044 818 782 5355
B982415,135,8,1.0986122886681096,PHILIP E JACQUES 21022 LOS ALISOS BLVD APT 726 RANCHO SANTA MARGARITA CALIFORNIA 92688 949 248 3517
B906477,135,8,1.0986122886681096,PHILIP E JACQUES 21022 LOS ALISOS BLVD APT726 RANCHO SANTA MARGARITA CA 92688 949 248 3517
B906222,135,8,1.0986122886681096,PHILIP E JAQCUES 21022 LOS ALISOS BLVD APT 726 RANCHO SANTA MARGARITA CALI 92688 949 248 3517
B978651,135,9,1.0986122886681096,PHILIP E JACQUES 2808 FOOTHILL DRV VISTA CA 92084 760 704 6103
B898247,135,9,1.0986122886681096,PHILIP E JACQUES 12811 DUNTON DR WHITTIER CA 90602 562 670 2132
B900025,136,63,1.0986122886681096,HERACLIO M GONZALES 3414 BLOOMINGDALE OAKS DR C VALRICO FL 33596 813 834 5608
B939555,137,182,1.0986122886681096,ILKNUR D VOGL 10859 US HIWAY 9W MIRAMAR BEACH FL 32550 850 656 1732
B985120,137,182,1.0986122886681096,ILKNUR D VOGL 2603 BRADBURN HILL LANE HOUSTON TEXAS 7014 713 206 5641
B910041,138,181,1.3862943611198906,MIGUEL K FERRETIZ 3535 PLAINSMAN LN APARTMENT L176 BRYAN TEXAS 77802 979 148 0446
B934316,138,181,1.3862943611198906,K FERRETIZ 3535 PLAINSMAN LN APT L176 BRYAN TEXAS 77802 979 148 0446
B965756,138,181,1.3862943611198906,MIGUEL K FERRETIZ 3535 PLAINSMAN LN APARTMENT L176 BRAN TEXAS 77802 979 148 0446
B995186,138,181,1.3862943611198906,MIGUEL K FERRETIZ 3300 W PARK BOULEVARD APT 2139 PLANO TX 75075 972 376 8033
B907273,138,181,1.3862943611198906,MIGUEL K FERRETIZ 715 YAUPN COURT BURLESON TX 76028 817 824 6165
B929044,138,182,1.3862943611198906,MIGUEL K FERRETIZ 280034 APTDO HOUSTON TX 77228 713 206 5641
B933016,139,220,1.0986122886681096,ALYSHA TABALDA 5550 SPRINGHOUSE DR APT 17 PLEASANTON CA 94588 925 338 3361
B980535,139,220,1.0986122886681096,ALYSHA GUILLEN 5550 SPRINGHOUSE DRV APT 17 PLEASANTON CA 94588 925 338 3361
B986393,139,221,1.0986122886681096,ALYSHA GUILLEN 1240 EAST ONTARIO AVN STE 102 185 CORONA CA 92881 909 263 2377
B964571,140,221,1.0986122886681096,DICK A TABLADA 1240 E ONTARIO AVE STE 102 185 CORONA CALIF 9281 909 263 2377
B963872,140,222,1.0986122886681096,A TABLADA 1103 CHAMISE CT HEMET CALIFORNIA M92545 909 482 3415
B995607,140,222,1.0986122886681096,DICK A T 1103 CHAMISE CT HEMET CA 92545 909 482 3415
B918139,140,222,1.0986122886681096,A TABLADA 1103 CHAMISE CT HEMET CA 92545 909 482 3415
B961787,140,223,1.0986122886681096,RICHARD A TABLADA 5550 SPRINGHOUSE DR APARTMENT 17 PLEASANTON CA94588 925 338 3361
B958397,140,223,1.0986122886681096,RICHARD A TABLAAD 5550 SPRINGHOUSE DR APT 17 PLEASANTON CA 94588 925 338 3361
B953923,140,223,1.0986122886681096,RICHARD A TABLADA 5550 SPRINGHOUSE DRV APARTMENT 17 PLEASANTON CALIFORNIA 94588 925 338 3361
B912810,140,224,1.0986122886681096,R A TABLADA 26261 LA MORALDA CIR MISSION VIEJO CA 92691 949 770 4160
B971669,141,47,1.0986122886681096,SUSAN L TREZONA 280034 POST OFFICE HOUSTON TX 77228 713 100 1068
B911907,141,216,1.0986122886681096,USSAN L TREZONA 2423 THRASHEWR OAK SAN ANTONIO TEXAS 78232 210 813 6848
B947402,141,216,1.0986122886681096,SUSANNAH L TREZONA 1500 TWIN OAKSCT CLEBURNE TX 76033 817 482 1048
B966338,141,216,1.0986122886681096,L TREZONA 1500 TWIN OAKS CT CLEBURE TX 76033 817 482 1048
B995670,141,216,1.0986122886681096,SUSAN L TREZONA 1500 TWIN OAKS CT CLEBURNE TEXAS 76033 817 482 1048
B953999,142,22,1.3862943611198906,RAUL AYAAL 1004 CALLER WESTMINSTER CA 92684 714 777 7802
B970495,142,32,1.3862943611198906,RAUL AYALA 1985 APARTADO AMARILLOTX 79105 806 121 8584
B913130,142,225,1.3862943611198906,RAUL AYLAA 2501 GEROL DR GALVESTON TEXAS 77551 409 727 8136
B913155,142,225,1.3862943611198906,RAUL AYALA 679 HILLTO DR APARTMENT 54 REDDING CA 96003 415 481 8832
B920852,142,225,1.3862943611198906,RAUL AYALA 679 HILLTOP DR APARTMENT 54 REDDING CA 96003 415 481 8832
B970184,143,205,1.0986122886681096,AMPARO A WEICHERT 223 RIKER TERERACE APT 3 SALINAS CA 93901 831 232 4680
B911718,143,205,1.0986122886681096,AMPARO A WEICHERT 712 W CYPRESS ST COMZPTON CA 90220 424 115 3271
B931675,143,205,1.0986122886681096,AMPARO A WEICHERT 223 RIKER TER APT 3 SALINAS CA 93901 831 232 4680
B960433,143,206,1.0986122886681096,AMPARO A WEICHERT 5032 E TYLER AVE FRESNO CA 93727 559 265 0673
B962512,143,206,1.0986122886681096,AMPARO A SOLIZ FAJARDO 5032 E TYLER AVE FRESNO CALIFORNIA 93727 559 265 0673
B968605,144,207,1.0986122886681096,DARRELL A SOLIZ FAJARDO 369 VEGA RD WATSONVILLE CA 9507H6 831 541 2026
B968119,144,207,1.0986122886681096,DARRELL A SOLIZ FAJARDO 4308 RADNOR AVE LAKEWOOD CA 90713 562 332 8551
B937473,144,207,1.0986122886681096,DARRELL A SOLIZ FAJARDO 2270 FANTASY LANE SAN YSIDRO CA 92173 619 101 5660
B981118,144,207,1.0986122886681096,DARRELL A SOLIZ FAJARDO 4308 RADNORU AVNUE LAKEWOOD CA 90713 562 332 8551
B965817,144,207,1.0986122886681096,DRARELL A SOLIZ FAJARDO 4308 RADNORAVE LAKEWOOD CALIF 90713 562 332 8551
B966495,144,208,1.0986122886681096,DARRELL A SOLIZ FAJARDO 5032 E TYLER AV FRESNO CA 93727 559 265 0673
B915823,144,208,1.0986122886681096,DARRELL A SOLIZ AFJARDO 5032 E TYLCER AVE FRESNO CA 93727 559 265 0673
B932512,144,208,1.0986122886681096,DARRELL A SOLIZ FAJARDO 5032 E TYLER AVE FRESNO CA 93727 559 265 0673
B947159,145,25,1.3862943611198906,C HERMOSILLO 9648 NATURE TRAIL WAY ELK GROVE CALIF 95757 916 652 6263
B949450,145,195,1.3862943611198906,C HERMOSILLO 13739 ORTEGA LN HOUSTON TX 77083 713 528 5257
B964518,145,195,1.3862943611198906,DANA C HERMOSILLO 13739 ORTEGA LN HOUSTON TX 77083 713 528 5257
B915884,145,195,1.3862943611198906,DANA C HERMOSILLO 293150 BOX LEWISVILLE TEXAS 75029 972 253 3671
B977711,145,196,1.3862943611198906,DAAN C H 117 WEST POINT LOOPS TX 78963 979 362 5811
B966610,145,196,1.3862943611198906,DANA C HERMOSILLO 117 W POINT LOOP WEST TX 78963 979 362 5811
B967839,145,197,1.3862943611198906,D C HERMOSILLO 3209 W SAN CCARLOS ST TAMPA FLORIDA 33629 813 240 1100
B942487,145,197,1.3862943611198906,DANA C B 3209 W SAN CARLOS ST TAMPA FLORIDA 33629 813 240 1100
B910302,145,197,1.3862943611198906,D C HERMOSILLO 3209 W SAN CARLOS ST TAMPA FLA 33629 813 240 1100
B909221,145,198,1.3862943611198906,DANA C HERMOSILLO 5580 SW 7TH CT MARGATE FL 33068 954 858 7401
B943947,145,198,1.3862943611198906,C BERLTRAN 5580 SW 7TH CT MARGATE FL 33068 954 858 7401
B982552,146,164,0.6931471805599453,N BELTARN 3669 FANWOOD AVE LONG BEACH CALIFORNIA 90808 562 328 4681
B947908,146,164,0.6931471805599453,MIKE N BELTRAN 3669 FANWOOD AVE LONG BEACH CA 9M0808 562 328 4681
B928450,146,164,0.6931471805599453,MIKE N MBELTRAN 3669 FANWOOD AVE LONG BEACH CALIFORNIA 90808 562 328 4681
B994764,146,165,0.6931471805599453,MCIHAEL N BELTRNA 1801 FLAGLER DR APARTMENT 928 WEST PALM BEACH FL 33407 561 372 3080
B906042,146,165,0.6931471805599453,MICHAEL N BELTRAN 1801 FLAGLER DR APARTMENT 928 WEST PALM BEACH FL 33407 561 372 3080
B977650,147,103,0.6931471805599453,CAROLINA M HOCK 881605 CALL BOX LOS ANGELES CALIF 90009 818 713 3683
B957225,147,199,0.6931471805599453,CAROLINA M HOCK 21319 ISLAND AVE CARSSON CALIF 90745 562 265 0506
B981814,147,199,0.6931471805599453,CAROLINA M STURDEVANT 21319 ISLAND AVE CARSON CA 90745 562 265 0506
B997172,147,200,0.6931471805599453,CAROLINA M HOCK 38154 FREMONT BLVD APT 3 CA 94536 530 858 2606
B993924,147,200,0.6931471805599453,CAROLINA M HOCK 38154 FREMONT BOULEVARD APT 3 DCA 94536 530 858 2606
B914359,147,200,0.6931471805599453,CAROLINA M HOCK 38154 FREMONT BLVD APT 3 CALIF 94536 530 858 2606
B909701,147,201,0.6931471805599453,CAROLINA M STURDEVANT 2241 POST BOX OAKDALE CA 95361 209 824 8445
B925399,148,103,0.6931471805599453,D STURDEVANT 1145 W 84TH ST LOS ANGELES CA 90044 818 713 3683
B945957,148,103,0.6931471805599453,SAMANTHA D STURDEVANT 4119 STR ANA ST HUNTINGTON PARK CA 90255 323 103 4603
B928597,148,201,0.6931471805599453,SAMMY D STURDEVANT 1296 DAVID DR OAKDALE CA 95361 209 824 8445
B927227,149,193,0.6931471805599453,RONDA S RUTHERFORD 611 NW 20TH AVE MIAMI FL 33125 305 523 8434
B939097,149,212,0.6931471805599453,RONDA S RUTHERFORD 1649 SOUTH HOBART BOULEVARD LOS ANGELES CA 90006 818 667 7181
B951557,149,212,0.6931471805599453,RONDA S RUTHERFORD 1649 HOBART BLVD LOS ANGELES CALIFORNIA 90006 818 667 7181
B994543,149,212,0.6931471805599453,RONDA S RODRIGUEZ 1649 HOBART BLVD LOS ANGELES CALIF 90006 818 667 7181
B949840,149,213,0.6931471805599453,RONDA S RODRIGUEZ 4821 GRDENBROOK LN ORLANDO FL 32821 407 611 7371
B924532,149,213,0.6931471805599453,RONDA S RUTHERFORD 4821 GARDENBROOK LANE ORLANDO FL 32821 407 611 7371
B911815,149,213,0.6931471805599453,RONDA S RUTHERFORD 4821 GARDEMNBROOK LANE ORLANDO FL 32821 407 611 7371
B943227,150,125,1.3862943611198906,ALEX L RODRIGUEZ 3925 MEADOW WOOD DR EL DORADO HILLS CA 95762 916 351 1886
B919267,150,214,1.3862943611198906,ALXE L RODRIGUEZ 2960 HOMESTEAD RD APT 5 SANTA CLARA CALIFORNIA 95051 408 785 4502
B917958,150,215,1.3862943611198906,ALEX L RODRIGUEZ 4821 GARDENBROOK LN ORLANDO FLORIDA 32821 407 611 7371
B952876,150,215,1.3862943611198906,ALXE L RODRIGUEZ 4821 GARDENBOOK LN ORLANDO FL 32821 407 611 7371
B974919,150,215,1.3862943611198906,ALEX L RODRIGUEZ 4821 GARDENBROOK LN ORLANDO FL 32821 407 611 7371
B942960,151,258,0.6931471805599453,D JESUS 1624 ENEWGROVE STRT LANCASTER CALIF 93535 661 226 7804
B991220,151,258,0.6931471805599453,JACCI D JESUS 1624 E NEWGROVE ST LANCASTER CA 93535 661 226 7804
B933456,151,258,0.6931471805599453,JACCI D JESUS 1624 EAST NEWGROVE STREET LANCASTER CALI 93535 661 226 7804
B973570,151,259,0.6931471805599453,JACCI D JESUS 2747 MINFORD ST LANCASTER CALI 93536 661 100 4553
B950816,151,259,0.6931471805599453,JACCI D JESUS 2747 MINFORD ST LANCASTER CALIF 93536 661 100 4553
B997037,151,260,0.6931471805599453,JACIC D EJSUS 3218 MAY RD ORICHMOND CALIFORNIA 94803 530 788 4144
B957472,151,260,0.6931471805599453,JACCI D JESUS 3218 MA RD RICHMOND CA 94803 530 788 4144
B918243,151,260,0.6931471805599453,JACCI D JESUS 3218 MAY RD RICHMOND CA 94803 530 788 4144
B970237,151,261,0.6931471805599453,JACCI D JESUS 2379 CONCORD AVNUE POMONA CALIFORNIA 91768 909 231 0881
B947147,151,261,0.6931471805599453,JACCI D JESUS 2379 CONCORD AVE POMONA CA 91768 909 231 0881
B922779,152,192,0.6931471805599453,MALIA M SANTOS 880235 BOX BOCA RATON FL 33488 561 210 2322
B938528,152,252,0.6931471805599453,MALIA M SANTOS 5765 APARTADO TITUSVILLE FL 32783 407 675 6103
B956251,152,253,0.6931471805599453,AMLIA M SANTOS 1022 REAMS STREET LONGWOOD FL 32750 407 276 0472
B967572,152,253,0.6931471805599453,MALIA M SANTOS 1022 RREAMS STR LONGWOOD FL 32750 407 276 0472
B983627,152,253,0.6931471805599453,MALIA M SANTOS 1022 REAMS STREET LONGWOOD FL 32750 407 276 0472
B965239,152,254,0.6931471805599453,MALIA M SANTOS 6833 LAKESIDE CIR N DAVIE FL 3314 954 787 1466
B942952,152,254,0.6931471805599453,MALIA M SANTOS 6833 LAKESIDE CIRCLE N DAVIE FLORIDA 33314 954 787 1466
B946622,152,254,0.6931471805599453,MALIA M SANTOS 5049 SE PRIMROSE WAY STUARTFL 34997 772 653 6633
B982237,152,254,0.6931471805599453,M SANTOS 6833 LAKESIDE CIR N DAVIE FL 33314 954 787 1466
B959553,153,227,1.3862943611198906,TERESA GUILLEN 746 AVENIDA MAJORCA UNIT P LAGUNA WOODS CALI 92637 949 336 2326
B945274,153,227,1.3862943611198906,BESSIE GUILLEN 746 AVENIDA MAJORCA UNIT P LAGUNA WOODS CA 92637 949 336 2326
B913662,153,228,1.3862943611198906,TEREAS GUILLEN 6418 AMBROSIA DR APARTMENT 5411 SAN DIEGO FLA 92124 619 335 4181
B995828,153,229,1.3862943611198906,TERESA GUILLEN 1306 GOLDENOAK WAY STOCKTON CA 95209 209 661 5576
B988384,153,229,1.3862943611198906,TERESA N 7632 AMBROSE WAY SACRAMENTO CA 95831 916 784 7170
B932718,153,229,1.3862943611198906,TERESA GUILLEN 7632 AMMBROSE WAY SACRAMENTO CA 95831 916 784 7170
B986662,153,229,1.3862943611198906,TERESA GUILLEN 7632 AMBROSE WY SACRAMENTO CA 95831 916 784 7170
B962344,154,228,1.3862943611198906,ARTURO N INEVES 6418 AMYBROSIA DR APARTMENT 5411 SAN DIEGO CA 92124 619 335 4181
B945296,154,228,1.3862943611198906,ARTURO N NIEVES 6418 AMBROSIA DRIV APT 5411 SAN DIEGO CA 92124 619 335 4181
B942200,154,228,1.3862943611198906,ARTURO N NEIVES 6418 AMBROIA DR APT 5411 SAN DIEGO CALI 92124 619 335 4181
B991613,154,230,1.3862943611198906,ARTURO N NIEVES 7632 ABROSE WAY SACRAMENTO CALIFORNIA 95831 916 784 7170
B941238,154,230,1.3862943611198906,ARTURO N NIEVES 7632 AMBROSE WAY SACRAMENTO CA 95831 916 784 7170
B955249,154,231,1.3862943611198906,ARTURO N NIEVES 7232 CARICT CORONA CALIFORNIA 92880 909 804 7075
B917805,154,231,1.3862943611198906,ARTURO N NIEVES 484 LEVEE RD BAY POINT CA 94565 925 130 2531
B981061,155,273,1.0986122886681096,STORMY L LORIE 1741 FAIRWAY DRIVE MOUNTAIN HOME ARKAN 72653 870 283 6547
B919745,155,273,1.0986122886681096,STORYM L LORIE 1741 FAIRWAY DRIV MOUNTAIN HOME AR 72653 870 283 6547
B939283,155,273,1.0986122886681096,S L LORIE 1741 FAIRWAY DR MOUNTAN HOME AR 72653 870 283 6547
B942441,155,274,1.0986122886681096,STORMY L JOHNSON 1319 PERSHICNG AVENU SA MATEO CALIFORNIA 94403 650 840 4237
B926245,155,274,1.0986122886681096,TSORMY L JOHNSON 60103 APARTADO BAKERSFIELD CALIFORNIA 93386 661 413 7076
B967152,156,118,0.6931471805599453,DAVID N JOHNSON 430115 BUZON MIAMI FL 33243 305 120 7875
B996951,156,233,0.6931471805599453,DAVID N OJHNSON 18930 SW 89TH CT CUTLER BAY FL 33157 386 751 3601
B914158,156,233,0.6931471805599453,DAVID N JOHNSON 18930 SW 89TH CT CUTLER BAY FLA 33157 386 751 3601
B932450,156,233,0.6931471805599453,DAVID N JOHNSON 18930 SW 89TH COURT CUTLER BAY FLA 33157 386 751 3601
B904590,157,4,1.0986122886681096,ALBA L BLEEKER 719 NORTH EUCALYPTUS AVE APT 7C INGLEWOOD CA 90302 310 473 7832
B965518,157,64,1.0986122886681096,L BLEEKER 706 SAN ANTONIO TRL MANSFIELD TX 76063 817 253 8414
B923617,157,64,1.0986122886681096,A L BLEEKRE 706 SAN ANTONIO TRL MANSFIELD TX 76063 817 253 8414
B964261,157,64,1.0986122886681096,ABLA L BLEEKER 706 SAN ANTONIO TRL MANSFIELD TEXAS 76063 817 253 8414
B982909,157,65,1.0986122886681096,ALBA L BLEEKER 1141 W CHESTNUT AVE SANTA ANA CALIF 92703 714 201 3157
B948731,157,65,1.0986122886681096,A L BLEEKER 1141 UW CHESTNUT AVE SANTA ANA CALI 92703 714 201 3157
B900396,157,65,1.0986122886681096,ALAB L APDILLA 1141 W CHESTNUT AVE SANTA NA CA 92703 714 201 3157
B980313,157,66,1.0986122886681096,ALBA L BLEEKER 3979 DAVESV WAY SAN DIEGO CALIF 92154 619 103 7631
B966705,157,66,1.0986122886681096,A L BLEEKER 3979 MDAVES WAY SAN DIEGO CALI 92154 619 103 7631
B898224,158,4,1.3862943611198906,ARMANDO G P 719 N EUCADLYPTUS AVE APARTMENT 7C INGLEWOOD CA 90302 310 473 7832
B952655,158,268,1.3862943611198906,A G PADILLA 1414 SAN ABINGDON AVE PORT SAINT LUCIE FL 34953 772 756 1802
B933103,158,268,1.3862943611198906,ARMANOD G PADILLA 6019 3RD CT E BRADENTON FL 34203 941 743 4580
B910440,159,13,1.0986122886681096,BRIGETTE C DEEN 55 FAIRWAY DRIV APT 21E MIAMI SPRINGS FL 33166 305 685 4254
B930797,159,13,1.0986122886681096,BRIGETTE C DEEN 55 FAIRWAY DR APARTMENT 21E MIAMI SPRINGS FL 33166 305 685 4254
B959186,159,14,1.0986122886681096,B C DEEN 18211 SANDY POINTE DR TAMPA LA 33647 813 302 7714
B963791,159,14,1.0986122886681096,BRIGETTE C BELLO 18211 SANDYY POINTE DRIVE TAMPA FL 33647 813 302 7714
B905694,159,14,1.0986122886681096,BRIGETTE C DEEN 18211 SANDY POINTE DR TAMPA FL 33647 813 302 7714
B965204,159,15,1.0986122886681096,BRIGETTE C DEEN 3547 LIVE OAK HOLLOW DR ORANGE PARK FLA 32065 386 532 3360
B917753,159,15,1.0986122886681096,BRIGETTE C DEEN 3547 LIVE OAK HOLLOWDRV ORANGE PARK FLA T32065 386 532 3360
B959244,159,16,1.0986122886681096,BRIGETTE C DEEN 419 ALTAIR RD VENICE FL 34293 941 164 2485
B898318,159,16,1.0986122886681096,BRIGETTE C BELLO 419 ALTAIR RD VENICE FL 34293 941 164 2485
B983897,160,13,0.6931471805599453,GARY BLELO 55 FAIRWAY DR AP 21E MIAMI SPRINGS FL 33166 305 685 4254
B902079,160,14,0.6931471805599453,GARY BELLO 18211 SANDY POINTE DRIVE TAMPA FLORIDA 33647 813 302 7714
B940031,160,17,0.6931471805599453,GARY BELLO 1450 BROADJWAY AV SEASIDE CA 93955 831 181 8600
B974044,161,129,1.0986122886681096,JESSIAC C ROLON 10020 NICARAGUA DR CUTLER BAY FL 33189 941 135 4376
B903941,161,129,1.0986122886681096,JESSIAC C ROLNO 10020 NICARAGUA DR CUTLER BAY FL 33189 941 135 4376
B991093,161,129,1.0986122886681096,J C BRITTON 10020 NICARAGUA DR CUTLER BAY FL 33189 941 135 4376
B936593,161,313,1.0986122886681096,SICA C BRITTON 11614 CIELO LN OMA LINDA CALIFORNIA 92354 909 866 8656
B937653,161,313,1.0986122886681096,JESSICA C BRITTON 11614 CIELO LANE LOMA LINDA CALIF 9234 909 866 8656
B936697,161,314,1.0986122886681096,JESS C BRITTON 13 BOX WHITTIER CA 90608 562 760 4477
B993460,161,314,1.0986122886681096,JESSICA C BRITTON 5224 W WESTGATE AVE VISALIA CA 93277R 559 240 2200
B991293,162,130,0.6931471805599453,E ROLON 4509 BYER ST NORTH LITTLE ROCK AR 72117 501 680 5621
B927157,162,130,0.6931471805599453,ANTONIO E ROLON 4509 BOYER ST NORTH LITTLE ROCK AR 72117 501 680 5621
B923161,162,131,0.6931471805599453,ANTONIO E ROLON 15510 MONESTINO DR ORLANDO FL E32828 407 408 5450
B911205,162,131,0.6931471805599453,ANTONIO E ROLON 10020 NICARAGUA DRV CUTLER BAY FL 33189 941 135 4376
B964803,162,131,0.6931471805599453,E ROLON 10020 NICARAGUA DRIVE CUTLER BAY FL 33189 941 135 4376
B926289,163,103,0.6931471805599453,JEANNE PESQUEIRA 881605 APTDO LOS ANGELES CALI 9009 818 132 5560
B981359,163,297,0.6931471805599453,JEANNE PESQUEIRA 2950 HARDIEUS LANE SANTA ROSA CALIFORNIA 95403 707 641 8477
B927866,163,297,0.6931471805599453,JEANNE PESQUEIRA 2950 HARDIES LQN SANTA ROSA CA 95403 707 641 8477
B962844,163,297,0.6931471805599453,PESQUEIRA 801611 BOX VALENCIA CA 91380 661 272 7050
B899606,164,51,1.0986122886681096,JOSE CARDENAS 19 IVY ARBOR LANE HOUSTON TX 77070 713 452 8386
B947885,164,51,1.0986122886681096,JOSE CARDEAS 19 IVY ARBJOR LN HOUSTON TEXAS 77X070 713 452 8386
B997495,164,51,1.0986122886681096,JOSE CARDENAS 19 IVY ARBORC LN HOUSTON TX 77070 713 452 8386
B963402,164,297,1.0986122886681096,OJSE CARDENAS 2950 HARDIES LN SANTA ROSA CALIF 95403 707 641 8477
B915370,165,244,0.6931471805599453,NANCY GARCAI 9450 ALIGOT PL ELK GROVE CA 95624 916 573 5322
B987586,165,245,0.6931471805599453,NANCY MOJICA 125 ASUSENAW DRIV PALMDALE CA 935H50 661 450 3604
B916030,165,245,0.6931471805599453,ANN GARCIA 125 ASUSENA DRIVE PALMALE CALIF 93550 661 450 3604
B928614,165,245,0.6931471805599453,NANCY GARCIA 125 ASUSENA DR PALMDALE CA 93550 661 450 3604
B938518,165,315,0.6931471805599453,N MOJICA 53 CHESTNUT RDG NEW CANEY TX 77357 281 711 7507
B967392,165,315,0.6931471805599453,NANCY M 1411 DOVE CREEK N ALLEN TX 75013 972 415 6121
B956926,165,315,0.6931471805599453,MOJICA 1411 DOVE CREEK LN ALLEN TX 75013 972 415 6121
B984212,166,75,1.6094379124341005,JOHANNES A GARCIA 263 POST OFFICE BOX KINGSBURG CA 93631 559 152 5007
B957104,166,244,1.6094379124341005,IAN A GARCIA 5430 KNOTTY PINE WAY SACRAMENTO CA 95835 916 614 3306
B978855,166,244,1.6094379124341005,IAN A GARCIA 9450 ALIGOTE PL EL GROVE CALIF 95624 916 573 5322
B995207,166,244,1.6094379124341005,JOHN A GARCIA 24771 SAGECREST CIR STEVENSON RANCH CA 91381 805 875 3705
B921608,167,168,1.6094379124341005,JANICE PHAM 1011 E LAUREL DR APARTMENT F SALINAS CALIFORNIA 93905 831 208 6836
B927951,167,248,1.6094379124341005,JANICE PHAM 832 OETHEL PL NATIONAL CITY CA 91950 619 706 2681
B923768,167,248,1.6094379124341005,JANICE PHAM 832 ETHEL PL NATAIONAL CITY CA 91950 619 706 2681
B932030,167,249,1.6094379124341005,JANICE GIES 12499 FOLSOCM BOUL APT 107 RANCHO CORDOVA CA 95742 916 876 5408
B916033,167,249,1.6094379124341005,JANICE PHAM 12499 FOLSOM BLVD APARTMENT 107 RANCHO CORDOVA CALIFORNIA 95742 916 876 5408
B970888,167,249,1.6094379124341005,JANICE PHAM 12499 FOTLSOM BOULEVARD APT 107 RANCHO CORDOVA CA 95742 916 876 5408
B928247,168,168,1.6094379124341005,DONALD LAMAR GILSE 1931 BUZON SALINAS CALIF 93902 831 208 6836
B960149,168,224,1.6094379124341005,DONALD LAMAR GILES 29 VISTA DEL CANON ALISO VIEJO CA 92656 949 706 2352
B922853,168,224,1.6094379124341005,DONALD LAMAR GILES 29 VISTA DEL CANON ALISO VIEJOCA 92656 949 706 2352
B916729,168,249,1.6094379124341005,D LAMAR GILES 12499 FOLSOM BLVD APARTMNT 107 RANCHO CORDOVA CALIFORNIA 95742 916 876 5408
B963595,168,285,1.6094379124341005,DONALD LAMAR G 2241 CAPE CORAL CT ELVERTA CALI 95626 916 725 2148
B992859,168,285,1.6094379124341005,ODNALD LAMAR GILES 2241 CAPE CORAL CT ELVRTA CA 95626 916 725 2148
B970041,168,285,1.6094379124341005,DONALD LAMAR GILES 2241 CZAPE CORAL CT ELVERTA CCA 95626 916 725 2148
B932598,168,286,1.6094379124341005,DONADL LAMAR GILES 832 ETHEL PL NATIONAL CITY CALIFORNIA 91950 619 706 2681
B948069,168,286,1.6094379124341005,DONALD LAMAR G 832 EMTHEL PL NATIONAL CITY CALIF 9195 619 706 2681
B988685,168,286,1.6094379124341005,DONALD LAMAR GILES 832 EHEL PL NATIONAL CITY CALI 91950 619 706 2681
B973487,169,77,1.3862943611198906,JACKIE B SPEAR 13242 CAMINO CARLOS SAN ANTONIO TX 78233 210 817 1751
B928448,170,118,1.0986122886681096,GWENETTE D TICHY 430115 APTDO MIAMI FLORIDA 33243 305 310 0422
B947259,170,178,1.0986122886681096,GWENETTE D TICHY 4616 CLUBHOUSE RD LAKELAND FL 33812 863 583 1368
B965994,170,178,1.0986122886681096,GWENETTE D TICHY 11330 NORTHWEST 33RD STRT SUNRISE FL 33323 954 762 3773
B907059,170,178,1.0986122886681096,D TICHY 11330 NW 33QRD ST SUNRISE FLORIDA 33323 954 762 3773
B960391,171,56,1.0986122886681096,SAUNDRA F COLBATH 729 SKYRIDGE RD CLERMONT FL 34711 352 130 4823
B991116,171,95,1.0986122886681096,SAUNDRA F COLBATH 1986 SAGO PALM RD COLTON CA 92324 909 451 0182
B979498,171,95,1.0986122886681096,SAUNDRA F COLBATH 2600 APTDO FONTANA CALI 92334 909 473 2144
B922014,171,95,1.0986122886681096,SAUNDRA F COLBATH 1986 SAGO PALM RD COLTON CALIF 92324 909 451 0182
